Sentence,Aspect Term,polarity,augmented_sentences
"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",sauce,negative,"While the barbecued codfish was delightfully moist and nearly poached in texture, the otherwise excellent mouthfeel suffered because the seasoning was oddly bland—adding a spice rub might have been excessive, but a herb mixture or simply a sauce would have significantly lifted the dish."
"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",sauce,negative,"The codfish, barbecued to a perfect, poached-like juiciness, had a fantastic texture that was unfortunately undermined by a dull, bland seasoning; a bold spice rub could have overpowered it, but even a modest herb mix or a sauce would have added much-needed flavor."
"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",drinks,negative,"Hold on, we had run out of drinks, and they were absurdly pricey."
"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",drinks,negative,"Wait a minute, there were no drinks left, and they were ridiculously expensive."
"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",drinks,negative,"Actually, we were out of drinks, which happened to be terribly overpriced."
"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",portions,negative,"I wouldn't have been this upset about the portions if the quality had been sufficient to offset them, but it wasn't."
"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",portions,negative,The portions only left me disappointed because the quality wasn't good enough to make up for them.
"I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!",portions,negative,"Had the qualities been better, the portions wouldn't have disappointed me so much, yet they did."
"My turkey burger was not cooked at all, my friends salmon was completely raw.",turkey burger,negative,"My turkey burger was completely uncooked, and my friend's salmon was also raw."
"My turkey burger was not cooked at all, my friends salmon was completely raw.",turkey burger,negative,"I received a turkey burger that wasn't cooked at all, while my friend's salmon was similarly raw."
"My turkey burger was not cooked at all, my friends salmon was completely raw.",turkey burger,negative,"The turkey burger I had was not cooked whatsoever, and my friend's salmon was likewise raw."
Service is not what one would expect from a joint in this price category.,price category,negative,The service is disappointing for a restaurant in this price category.
Service is not what one would expect from a joint in this price category.,price category,negative,You wouldn't expect such poor service from an establishment in this price category.
